"","x"
"165",66.59
"166",72.86
"167",67.87
"168",73.61
"169",71.45
"170",69.97
"171",78.49
"172",72.52
"173",84.84
"174",72.97
"175",96.23
"176",81.68
"177",83.17
"178",79.42
"179",78.64
"180",86.44
"181",82.08
"182",80.73
"183",87.68
"184",81.44
"185",77.34
"186",75.18
"187",75.85
"188",74.24
"189",87.78
"190",69.09
"191",82.08
"192",79.84
"193",82.8
"194",73.56
"195",73.74
"196",63.94
"197",63.08
"198",64.79
"199",75.45
"200",67.12
"201",69.12
"202",61.56
"203",51.22
"204",64.28
"205",65.41
"206",65.45
"207",65.68
"208",72.25
"209",63.18
"210",71.55
"211",67.3
"212",59.64
"213",73.43
"214",61.91
"215",64.85
"216",74.43
"217",74.39
"218",70.8
"219",72.49
"220",70.06
"221",70.25
"222",66.51
"223",83.11
"224",71.29
"225",75.49
"226",80.98
"227",83.52
"228",88.27
"229",77.88
"230",82.23
"231",90.75
"232",86.58
"233",84.8
"234",80.32
"235",80.23
"236",82.88
"237",85
"238",88.96
"239",78.11
"240",85.06
"241",76.39
"242",74.23
"243",76.42
"244",83.68
"245",67.62
"246",64.36
"247",81.7
"248",72.67
"249",73.59
"250",69.09
"251",66.75
"252",70.03
"253",69.53
"254",55.33
"255",63.17
"256",66
"257",80.86
"258",69.57
"259",54.85
"260",64.21
"261",62.12
"262",66.21
"263",69.77
"264",60.84
"265",59.44
"266",65.65
"267",64.09
"268",60.63
"269",60.19
"270",63.92
"271",66.83
"272",69.48
"273",74.17
"274",69.29
"275",70.86
"276",75.34
"277",72.66
"278",74.91
"279",70.17
"280",81.41
"281",82.03
"282",85.76
"283",78.54
"284",84.44
"285",82.87
"286",86.52
"287",77.5
"288",81.72
"289",82.61
"290",83.09
"291",75.74
"292",92.27
"293",86.41
"294",83.03
"295",73.16
"296",78.82
"297",70.51
"298",76.06
"299",71.35
"300",76.99
"301",72.96
"302",66.78
"303",74.69
"304",64.15
"305",67.28
"306",70.73
"307",63.84
"308",68.01
"309",84.19
"310",71.08
"311",81.45
"312",56.52
"313",66.95
"314",68.92
"315",68.9
"316",58.7
"317",68.56
"318",77.03
"319",74.53
"320",65.47
"321",63.42
"322",65.54
"323",72.34
"324",75.18
"325",69.01
"326",81.77
"327",72.28
"328",71.28
"329",75.07
"330",75.16
"331",81.58
"332",97.05
"333",82.14
"334",86.48
"335",76.96
"336",82.26
"337",79.43
"338",81.49
"339",79.63
"340",79.22
"341",89.34
"342",88.24
"343",80.14
"344",73.39
"345",76.39
"346",76.47
"347",91.3
"348",77.99
"349",76.1
"350",78.61
"351",92.59
"352",68.47
"353",81.56
"354",67.83
"355",76.99
"356",73.07
"357",74.46
"358",70.52
"359",61.91
"360",57.1
"361",71.27
"362",71.62
"363",67.98
"364",71.32
"365",79.33
"366",77.07
"367",64.14
"368",70.01
"369",67.66
"370",64.96
"371",64.32
"372",64.39
"373",72.46
"374",69.26
"375",79.96
"376",72.32
"377",65.33
"378",63.72
"379",72.99
"380",70.59
"381",82.12
"382",71.94
"383",77.99
"384",79.02
"385",83.07
"386",81.49
"387",82.91
"388",87.11
"389",92.02
"390",85.54
"391",84.15
"392",82.93
"393",81.01
"394",82.98
"395",86.47
"396",73.07
"397",78.81
"398",78.61
"399",83.8
"400",80.63
"401",75.79
"402",76.87
"403",75.78
"404",78.31
"405",70.57
"406",83.35
"407",79.17
"408",69.94
"409",66.75
"410",66.62
"411",62.94
"412",64.65
"413",63.45
"414",63.91
"415",69.26
"416",68.55
"417",59.6
"418",68.71
"419",68.35
"420",63.91
"421",64.59
"422",78.16
"423",71.89
"424",68.35
"425",65.57
"426",65.92
"427",71.91
"428",68.16
"429",73.9
"430",83.73
"431",79.38
"432",78.17
"433",77.3
"434",83.43
"435",83.93
"436",87.74
"437",77.66
"438",80.67
"439",91.38
"440",83.42
"441",86.22
"442",86.73
"443",83.13
"444",82.4
"445",81.07
"446",86.72
"447",79.65
"448",73.96
"449",97.15
"450",91.51
"451",80.58
"452",86.14
"453",77.45
"454",74.57
"455",77.18
"456",65.59
"457",67.1
"458",62.08
"459",67.25
"460",61.28
"461",68.06
"462",61.26
"463",62.92
"464",64.12
"465",62.73
"466",60.33
"467",58.26
"468",56.32
"469",70.43
"470",61.93
"471",62.81
"472",66.1
"473",76.3
"474",58.65
"475",64.99
"476",66.89
"477",72.41
"478",72.35
"479",71.47
"480",74.14
"481",65.76
"482",83.13
"483",73.7
"484",76.09
"485",69.63
"486",86.79
"487",86.49
"488",78.49
"489",84.7
"490",80.75
"491",84.53
"492",85.34
"493",83.88
"494",84.91
"495",84.63
"496",78.23
"497",86.6
"498",79.98
"499",90.93
"500",93.43
"501",90.16
"502",80.38
"503",82.37
"504",75.35
"505",72.29
"506",75.68
"507",73.33
"508",70.52
