"","x"
"232",81.53
"233",89.2
"234",74.51
"235",81.85
"236",81.97
"237",85.01
"238",86.98
"239",81.67
"240",91.11
"241",83.38
"242",86.18
"243",89.93
"244",91.82
"245",92.27
"246",89.29
"247",85.41
"248",96.78
"249",83.6
"250",98.63
"251",90.86
"252",94.36
"253",97.52
"254",108.68
"255",107.23
"256",107.08
"257",113.39
"258",105.51
"259",111.9
"260",110.44
"261",95.42
"262",97.78
"263",90.38
"264",86.89
"265",91.59
"266",85.51
"267",88.16
"268",87.03
"269",88.61
"270",96.96
"271",80.03
"272",80.53
"273",76.46
"274",78.85
"275",87.03
"276",82.27
"277",78.92
"278",72.75
"279",77.75
"280",83.79
"281",82.13
"282",76.42
"283",74.58
"284",79.61
"285",76.52
"286",79.27
"287",74.7
"288",75.49
"289",82.82
"290",80.29
"291",80.05
"292",78.64
"293",79.4
"294",71.02
"295",73.55
"296",79.6
"297",85.08
"298",90.14
"299",82.26
"300",86.75
"301",90.11
"302",94.86
"303",89.68
"304",90.16
"305",85.73
"306",96.82
"307",100.37
"308",93.43
"309",94.12
"310",89.26
"311",91.81
"312",97.4
"313",102.71
"314",101.94
"315",97.4
"316",96.12
"317",105.45
"318",94.34
"319",92.51
"320",88.47
"321",85.47
"322",85.7
"323",84.48
"324",85.63
"325",79.67
"326",80.78
"327",74.58
"328",76.32
"329",80.37
"330",83.3
"331",82.98
"332",91.34
"333",78.57
"334",76.68
"335",76.47
"336",73.66
"337",78.61
"338",83.4
"339",71.96
"340",77.17
"341",72.38
"342",79.52
"343",72.05
"344",75.86
"345",74.32
"346",77.7
"347",82.99
"348",77.79
"349",77.42
"350",85.55
"351",85.33
"352",82.16
"353",83.74
"354",84.4
"355",90.32
"356",82.74
"357",91.5
"358",96.23
"359",92.9
"360",92.3
"361",91.76
"362",92.34
"363",78.91
"364",88.06
"365",81.91
"366",79.68
"367",83.2
"368",84.05
"369",85.8
"370",84.39
"371",91.74
"372",90.65
"373",89.67
"374",86.24
"375",91.46
"376",83.3
"377",83.05
"378",74.14
"379",90.12
"380",83.84
"381",79.94
"382",74.65
"383",77.89
"384",78.06
"385",74.96
"386",77.9
"387",73.65
"388",79.32
"389",82.91
"390",79.48
"391",73.21
"392",76.46
"393",73.76
"394",68.11
"395",76.53
"396",68.46
"397",72.84
"398",79.92
"399",73.26
"400",79.55
"401",77.02
"402",78.39
"403",81.86
"404",88.2
"405",75.69
"406",88.85
"407",82.52
"408",87.44
"409",82.91
"410",92.84
"411",91.85
"412",89.82
"413",96.84
"414",99.56
"415",105.1
"416",95.7
"417",93.46
"418",99.27
"419",90.39
"420",85.85
"421",86.69
"422",92.94
"423",86.63
"424",89.78
"425",83.22
"426",86.04
"427",81.53
"428",77.46
"429",76.63
"430",82.09
"431",81.22
"432",70.96
"433",80.17
"434",78.48
"435",76.8
"436",77.63
"437",74.31
"438",76.3
"439",85.97
"440",73.07
"441",76.29
"442",75.21
"443",79.18
"444",78.25
"445",77.24
"446",81.55
"447",75.46
"448",76.86
"449",88.43
"450",92.93
"451",77.65
"452",78.74
"453",73.63
"454",82.11
"455",80.81
"456",84.34
"457",83.48
"458",76.4
"459",92.77
"460",88.09
"461",96.2
"462",100.28
"463",107.58
"464",93.73
"465",87.33
"466",88.11
"467",88.07
"468",100.81
"469",95.52
"470",91.14
"471",85.67
"472",88.24
"473",88.61
"474",85.64
"475",87.29
"476",83.92
"477",89.15
"478",87.61
"479",81.99
"480",84.86
"481",81.17
"482",87.33
"483",86.4
"484",85.9
"485",79.01
"486",83.49
"487",87.88
"488",74.94
"489",80.32
"490",81.75
"491",78.68
"492",74.62
"493",74.16
"494",71.5
"495",75.89
"496",74.89
"497",77.36
"498",73.63
"499",81.17
"500",83.91
"501",82.36
"502",79.74
"503",73.46
"504",79.03
"505",76.56
"506",78.52
"507",89.43
"508",85.49
