"","x"
"2162",1
"2163",1
"2164",1
"2165",2
"2166",4
"2167",4
"2168",4
"2169",4
"2170",4
"2171",3
"2172",4
"2173",3
"2174",1
"2175",1
"2176",3
"2177",2
"2178",1
"2179",4
"2180",4
"2181",1
"2182",1
"2183",3
"2184",1
"2185",3
"2186",4
"2187",1
"2188",1
"2189",3
"2190",4
"2191",4
"2192",3
"2193",2
"2194",1
"2195",2
"2196",2
"2197",4
"2198",4
"2199",4
"2200",1
"2201",2
"2202",4
"2203",3
"2204",2
"2205",3
"2206",1
"2207",1
"2208",2
"2209",3
"2210",2
"2211",4
"2212",1
"2213",2
"2214",1
"2215",3
"2216",1
"2217",1
"2218",3
"2219",3
"2220",1
"2221",3
"2222",3
"2223",4
"2224",3
"2225",2
"2226",1
"2227",1
"2228",3
"2229",4
"2230",1
"2231",4
"2232",4
"2233",3
"2234",4
"2235",1
"2236",3
"2237",2
"2238",1
"2239",4
"2240",2
"2241",4
"2242",3
"2243",2
"2244",3
"2245",1
"2246",4
"2247",1
"2248",3
"2249",4
"2250",2
"2251",1
"2252",1
"2253",2
"2254",1
"2255",2
"2256",4
"2257",2
"2258",4
"2259",4
"2260",3
"2261",1
"2262",2
"2263",3
"2264",4
"2265",1
"2266",4
"2267",2
"2268",4
"2269",1
"2270",1
"2271",3
"2272",4
"2273",3
"2274",4
"2275",1
"2276",4
"2277",1
"2278",1
"2279",2
"2280",1
"2281",2
"2282",2
"2283",2
"2284",3
"2285",1
"2286",2
"2287",4
"2288",4
"2289",3
"2290",1
"2291",1
"2292",1
"2293",4
"2294",4
"2295",4
"2296",1
"2297",1
"2298",4
"2299",1
"2300",1
"2301",4
"2302",1
"2303",3
"2304",4
"2305",4
"2306",4
"2307",2
"2308",4
"2309",4
"2310",1
"2311",4
"2312",4
"2313",4
"2314",2
"2315",4
"2316",3
"2317",4
"2318",4
"2319",1
"2320",1
"2321",2
"2322",4
"2323",1
"2324",2
"2325",4
"2326",3
"2327",1
"2328",1
"2329",1
"2330",1
"2331",1
"2332",3
"2333",1
"2334",4
"2335",4
"2336",1
"2337",4
"2338",1
"2339",3
"2340",2
"2341",2
"2342",4
"2343",4
"2344",4
"2345",4
"2346",4
"2347",3
"2348",3
"2349",1
"2350",4
"2351",2
"2352",1
"2353",3
"2354",4
"2355",1
"2356",3
"2357",2
"2358",4
"2359",2
"2360",1
"2361",1
"2362",2
"2363",1
"2364",1
"2365",1
"2366",4
"2367",2
"2368",4
"2369",4
"2370",1
"2371",3
"2372",1
"2373",1
"2374",1
"2375",1
"2376",1
"2377",1
"2378",2
"2379",3
"2380",4
"2381",4
"2382",4
"2383",1
"2384",4
"2385",4
"2386",3
"2387",3
"2388",1
"2389",3
"2390",1
"2391",1
"2392",1
"2393",4
"2394",2
"2395",2
"2396",2
"2397",1
"2398",4
"2399",2
"2400",4
"2401",3
"2402",2
"2403",4
"2404",1
"2405",2
"2406",1
"2407",4
"2408",2
"2409",4
"2410",2
"2411",2
"2412",1
"2413",3
"2414",4
"2415",3
"2416",1
"2417",4
"2418",3
"2419",4
"2420",4
"2421",1
"2422",1
"2423",1
"2424",1
"2425",1
"2426",1
"2427",1
"2428",1
"2429",4
"2430",3
"2431",4
"2432",4
"2433",1
"2434",1
"2435",3
"2436",4
"2437",3
"2438",4
"2439",2
"2440",2
"2441",4
"2442",4
"2443",2
"2444",1
"2445",1
"2446",1
"2447",2
"2448",4
"2449",4
"2450",4
"2451",3
"2452",1
"2453",4
"2454",1
"2455",1
"2456",1
"2457",1
"2458",3
"2459",1
"2460",4
"2461",3
"2462",1
"2463",1
"2464",1
"2465",3
"2466",4
"2467",3
"2468",4
"2469",1
"2470",3
"2471",4
"2472",3
"2473",4
"2474",2
"2475",1
"2476",3
"2477",3
"2478",2
"2479",2
"2480",1
"2481",4
"2482",3
"2483",1
"2484",4
"2485",3
"2486",4
"2487",4
"2488",1
"2489",3
"2490",4
"2491",3
"2492",1
"2493",4
"2494",3
"2495",3
"2496",1
"2497",3
"2498",3
