"","x"
"708",2541
"709",2370
"710",2168
"711",2043
"712",2107
"713",2192
"714",2206
"715",2141
"716",2019
"717",1912
"718",1932
"719",2079
"720",2180
"721",2251
"722",2274
"723",2207
"724",2077
"725",2004
"726",2025
"727",2038
"728",2045
"729",1965
"730",1895
"731",1884
"732",1888
"733",1918
"734",1951
"735",2022
"736",2093
"737",2141
"738",2152
"739",2174
"740",2305
"741",2418
"742",2313
"743",2069
"744",1875
"745",1745
"746",1701
"747",1653
"748",1609
"749",1519
"750",1494
"751",1469
"752",1515
"753",1601
"754",1645
"755",1619
"756",1530
"757",1345
"758",1228
"759",1255
"760",1461
"761",1789
"762",2276
"763",2830
"764",3338
"765",3538
"766",3476
"767",3335
"768",3046
"769",2798
"770",2447
"771",1964
"772",1441
"773",1108
"774",1053
"775",1198
"776",1476
"777",1796
"778",2112
"779",2397
"780",2522
"781",2562
"782",2675
"783",2865
"784",2890
"785",2622
"786",2240
"787",1829
"788",1490
"789",1346
"790",1367
"791",1494
"792",1623
"793",1739
"794",1834
"795",1930
"796",2073
"797",2221
"798",2342
"799",2391
"800",2357
"801",2238
"802",2123
"803",2049
"804",2003
"805",1987
"806",2010
"807",2010
"808",1960
"809",1833
"810",1794
"811",1900
"812",2112
"813",2341
"814",2599
"815",2700
"816",2425
"817",2261
"818",2305
"819",2544
"820",2595
"821",2458
"822",2184
"823",1870
"824",1742
"825",1771
"826",1916
"827",2123
"828",2343
"829",2308
"830",2155
"831",2039
"832",2036
"833",2113
"834",2234
"835",2335
"836",2265
"837",2088
"838",1894
"839",1816
"840",1812
"841",1878
"842",1911
"843",1922
"844",1893
"845",1883
"846",2033
"847",2286
"848",2344
"849",2124
"850",1886
"851",1738
"852",1663
"853",1613
"854",1620
"855",1615
"856",1568
"857",1463
"858",1392
"859",1418
"860",1466
"861",1509
"862",1418
"863",1303
"864",1318
"865",1450
"866",1694
"867",2063
"868",2605
"869",3143
"870",3454
"871",3518
"872",3459
"873",3328
"874",3158
"875",2950
"876",2429
"877",1764
"878",1227
"879",973
"880",993
"881",1233
"882",1579
"883",1861
"884",2121
"885",2304
"886",2452
"887",2636
"888",2792
"889",2890
"890",2819
"891",2557
"892",2131
"893",1709
"894",1479
"895",1389
"896",1432
"897",1545
"898",1648
"899",1749
"900",1866
"901",1995
"902",2116
"903",2272
"904",2414
"905",2449
"906",2375
"907",2253
"908",2136
"909",2032
"910",1974
"911",1953
"912",1911
"913",1871
"914",1841
"915",1811
"916",1747
"917",1784
"918",1980
"919",2278
"920",2630
"921",2745
"922",2583
"923",2304
"924",2151
"925",2186
"926",2392
"927",2450
"928",2300
"929",2019
"930",1852
"931",1809
"932",1931
"933",2151
"934",2362
"935",2427
"936",2259
"937",2055
"938",1904
"939",1971
"940",2093
"941",2203
"942",2193
"943",2059
"944",1940
"945",1894
"946",1907
"947",1958
"948",2029
"949",2083
"950",2027
"951",1949
"952",1933
"953",2014
"954",2125
"955",2017
"956",1859
"957",1780
"958",1793
"959",1802
"960",1778
"961",1738
"962",1642
"963",1540
"964",1456
"965",1409
"966",1422
"967",1405
"968",1292
"969",1199
"970",1244
"971",1412
"972",1669
"973",2041
"974",2534
"975",2986
"976",3328
"977",3512
"978",3486
"979",3353
"980",3232
"981",3091
"982",2592
"983",1933
"984",1316
"985",1011
"986",1016
"987",1226
"988",1532
"989",1757
"990",1929
"991",2085
"992",2343
"993",2640
"994",2896
"995",3077
"996",2949
"997",2594
"998",2160
"999",1821
"1000",1632
"1001",1572
"1002",1571
"1003",1557
"1004",1548
"1005",1582
"1006",1660
"1007",1813
"1008",2018
"1009",2192
"1010",2287
"1011",2331
"1012",2291
"1013",2232
"1014",2209
"1015",2177
"1016",2119
"1017",2044
"1018",1945
"1019",1886
"1020",1879
