"","x"
"471",100.078
"472",84.195
"473",92.357
"474",109.048
"475",113.676
"476",116.2
"477",121.334
"478",125.118
"479",129.47
"480",113.025
"481",116.936
"482",124.278
"483",121.698
"484",129.92
"485",138.676
"486",132.82
"487",138.305
"488",142.14
"489",136.862
"490",137.85
"491",158.504
"492",166.012
"493",175.228
"494",183.75
"495",188.982
"496",196.368
"497",197.448
"498",181.186
"499",182.918
"500",165.168
"501",165.098
"502",180.94
"503",186.994
"504",198.67
"505",193.49
"506",191.15
"507",190.688
"508",182.402
"509",183.49
"510",183.538
"511",170.304
"512",171.092
"513",178.072
"514",189.9
"515",203.962
"516",204.188
"517",198.856
"518",196.05
"519",200.074
"520",197.45
"521",198.966
"522",185.918
"523",184.204
"524",191.065
"525",203.065
"526",212.404
"527",207.892
"528",201.027
"529",194.206
"530",188.456
"531",190.846
"532",203.058
"533",204.18
"534",212.652
"535",215.418
"536",215.02
"537",211.766
"538",219.093
"539",223.842
"540",220.512
"541",219.524
"542",226.046
"543",215.504
"544",209.884
"545",192.116
