"","sensor1","sensor2","sensor3"
"151",-0.736945164325749,-0.0916848326933826,-0.449840230817602
"152",-0.683552083825531,-0.0703313586944282,-0.404823806169263
"153",-0.625440545048549,-0.050551298569081,-0.362139838756588
"154",-0.563355567722713,-0.0300969182121879,-0.322488065750279
"155",-0.498538851394541,-0.00874344421323346,-0.289833664450965
"156",-0.431983755701245,0.0123852563752056,-0.260911194728716
"157",-0.364931980189343,0.03373873037416,-0.228490039152968
"158",-0.29862522440535,0.0544178841415685,-0.186272563187427
"159",-0.233808508077178,0.0759961315510382,-0.134725258279225
"160",-0.171723530751342,0.100496433297207,-0.0759473359404599
"161",-0.113363652065057,0.130840843716774,-0.0115715162360985
"162",-0.0599705715648383,0.168602776683346,0.0563029893217607
"163",-0.0125376488878999,0.21153449809177,0.126743197838852
"164",0.0276934164192415,0.257388273836893,0.197883143526642
"165",0.0597292647193726,0.304365916634593,0.267623614873034
"166",0.0828248762845835,0.34954537214817,0.334565137536627
"167",0.0952418717497506,0.391353226504017,0.397074991452456
"168",0.0954902116590539,0.427092198775952,0.453520456555556
"169",0.0751263390961799,0.454739328269335,0.502035567057393
"170",0.0368819930634652,0.472046880879013,0.535622951250973
"171",-0.0135310085251133,0.476767122499835,0.565478403867489
"172",-0.0711458674834887,0.472945974521075,0.596033593654704
"173",-0.129754086079077,0.467776186079223,0.626588783441919
"174",-0.184388866125813,0.466652319026646,0.655977744611301
"175",-0.229586729619021,0.468450506310768,0.682567757097885
"176",-0.264850996740096,0.471597334057983,0.705892329454538
"177",-0.30160530331699,0.476092802268289,0.72455198733986
"178",-0.338856289712492,0.481487364120656,0.737380502136019
"179",-0.375362256380083,0.493625128288483,0.744144628119448
"180",-0.409136484045337,0.516102469340014,0.749276034037912
"181",-0.438937273161739,0.544873465885974,0.756506651468474
"182",-0.462777904454859,0.57521787630554,0.763737268899036
"183",-0.479416678378183,0.603089779209439,0.771201132053165
"184",-0.487115215566587,0.628938721418699,0.77959797810156
"185",-0.48661853574798,0.657260171143628,0.788927807044221
"186",-0.482645097199127,0.687155034742165,0.800123601775415
"187",-0.47618825955724,0.717724218572247,0.81318536229514
"188",-0.461039525089736,0.747394308760267,0.833011248798295
"189",-0.431238735973335,0.775715758485196,0.866365387268308
"190",-0.38852427157316,0.801115153873426,0.908349617510283
"191",-0.333889491526425,0.822693401282896,0.953366042158623
"192",-0.269072775198252,0.839551407071544,1.00304738127829
"193",-0.19531582213516,0.850565304186795,1.06205854934062
"194",-0.114108671792967,0.855959866039162,1.12876682628065
"195",-0.0269413636274938,0.859331467196892,1.20083975486271
"196",0.0646960629054395,0.860005787428437,1.2768778607454
"197",0.15981024816862,0.858881920375861,1.35478193241662
"198",0.256662812796923,0.856858959681223,1.43245275836427
"199",0.354012057243833,0.853712131934009,1.50825761852339
"200",0.450119602144227,0.849216663723703,1.58009730138188
"201",0.54399208786089,0.839551407071544,1.64633908687477
"202",0.6338911350287,0.825615455619595,1.70488376348997
"203",0.718326704191836,0.807408809367855,1.75386536543894
"204",0.796305435713086,0.785830561958385,1.79165117265672
"205",0.865840610318021,0.760880713391186,1.81590872790764
"206",0.926187208278734,0.733458357308318,1.82500531112673
"207",0.975358510320795,0.704013040530813,1.82477206540317
"208",1.01211281689769,0.672769536469185,1.82407232823247
"209",1.0352084284629,0.640626938765495,1.8231393453382
"210",1.0429069656513,0.60781002083026,1.81940741376114
"211",1.02179807336052,0.574993102895025,1.80214723021721
"212",0.969398352497515,0.542400958370305,1.77345800621853
"213",0.900608197620489,0.510932680898162,1.73777141051285
"214",0.829831323469037,0.480588270478595,1.69975235757151
"215",0.759054449317584,0.452491594164181,1.66196655035373
"216",0.673625520517235,0.426642651954921,1.62138179445316
"217",0.576772955888931,0.403715764082359,1.57799808986978
"218",0.472221854072224,0.384160477367527,1.53158219088004
"219",0.362952293978754,0.368426338631456,1.48283383465464
"220",0.25268937424807,0.35718766810569,1.43151977547
"221",0.144661513701116,0.350894012611262,1.37810650477327
"222",0.042593810977442,0.3499949189692,1.322827268288
"223",-0.0502853151020079,0.354265613768991,1.2656820660142
"224",-0.130747445716291,0.362357456547542,1.207137389399
"225",-0.195067482225856,0.373371353662793,1.14719323844241
"226",-0.240265345719065,0.385733891241135,1.08631610459154
"227",-0.262367597647062,0.398321202229992,1.02450598784641
"228",-0.263360957284276,0.410234192987303,0.961996133930584
"229",-0.260629218281939,0.419899449639462,0.899019788567622
"230",-0.256407439823782,0.428440839239043,0.835810197481093
"231",-0.251440641637715,0.413381020734518,0.772367360670998
"232",-0.245977163633042,0.365504284294757,0.709391015308036
"233",-0.241010365446975,0.308187064613353,0.64664791566864
"234",-0.224123251614347,0.263007609099776,0.584604553199944
"235",-0.183395506488599,0.222323621796505,0.523494173625514
"236",-0.124538947983707,0.179616673798596,0.463083531221783
"237",-0.00161069287855288,0.135561085337595,0.404072363159452
"238",0.187872657919897,0.090381629824018,0.346693915162087
"239",0.377852688536954,0.0440783072578643,0.29071494150612
"240",0.501774303279322,-0.00289933553983541,0.236835179362252
"241",0.514936318472399,-0.0498769783375351,0.184821383006917
"242",0.491095687179278,-0.0975289413667807,0.135140043887247
"243",0.453844700783777,-0.144956130985511,0.0880244077268084
"244",0.413861975385939,-0.192158547193726,0.0437077202491683
"245",0.380584427539291,-0.238686643170395,0.00242322717789306
"246",0.351031978332193,-0.284540418915518,-0.0358290714870173
"247",0.314526011664602,-0.329045554197549,-0.0705826842984298
"248",0.274046606448157,-0.372426822427004,-0.0995051540206791
"249",0.230835462229375,-0.414234676782852,-0.123995954995164
"250",0.185389258826864,-0.454019570444061,-0.146387544457551
"251",0.139446375605745,-0.491781503410633,-0.169012379643504
"252",0.0935034923846272,-0.527070928861537,-0.194436163512256
"253",0.0492989885286323,-0.559887846796772,-0.222658896063805
"254",0.00757788376567078,-0.589782710395308,-0.252281102956754
"255",-0.0306664622670439,-0.61653074624663,-0.281670064126136
"256",-0.0641923500229951,-0.639907180940222,-0.309193059506987
"257",-0.0920064198649694,-0.65968724106557,-0.333450614757905
"258",-0.11286697224645,-0.675421379801641,-0.353043255537494
"259",-0.128015706713954,-0.687109597148437,-0.366105016057219
"260",-0.139439342541908,-0.694302346284927,-0.371003176252116
"261",-0.149621278823345,-0.696999627211111,-0.35934089007379
"262",-0.161293254560602,-0.694077572874412,-0.329018946010141
"263",-0.176690328937409,-0.685760956685345,-0.292632613133763
"264",-0.19606084186307,-0.672948872285973,-0.250415137168222
"265",-0.220646492884101,-0.657214733549901,-0.195835637853655
"266",-0.250695621909805,-0.639232860708676,-0.132392801043559
"267",-0.283228150028543,-0.620576667635906,-0.0647515412092666
"268",-0.315512338237977,-0.60214524797365,0.00312296434859264
"269",-0.345064787445075,-0.584837695363972,0.0672655383293875
"270",-0.369153758647499,-0.563933768186048,0.123711003432487
"271",-0.38479917293361,-0.539208693029364,0.168260936633694
"272",-0.389517631210373,-0.512460657178042,0.196950160632376
"273",-0.378590675201026,-0.485263074505689,0.205580252404338
"274",-0.353756684270692,-0.459638905706944,0.199282617868042
"275",-0.318740757058921,-0.436936791244898,0.188320068860415
"276",-0.277764672023869,-0.419404465224704,0.178756994194187
"277",-0.234056847986481,-0.408615341519969,0.168027690910127
"278",-0.170481831204826,-0.406367607414816,0.163362776438797
"279",-0.0843078826765658,-0.412661262909244,0.168027690910127
"280",0.0165181205005911,-0.425023800487587,0.179689977088453
"281",0.123304281501028,-0.440083618992112,0.19671691490881
"282",0.228103723227039,-0.455368210907153,0.217242538582664
"283",0.321976208943702,-0.468180295306526,0.239867373768617
"284",0.397223201462615,-0.481441926526929,0.26249220895457
"285",0.444904464048856,-0.496052198210424,0.283484324075558
"286",0.457569799423327,-0.510662469893919,0.303543456302279
"287",0.45036794205353,-0.523924101114323,0.325701800041099
"288",0.435219207586026,-0.534713224819057,0.349492863844885
"289",0.413613635476635,-0.541681200545032,0.373750419095804
"290",0.388034624818391,-0.543254614418639,0.397774728623156
"291",0.36046889488572,-0.532915037534935,0.420166318085542
"292",0.333399844771656,-0.511561563535981,0.44045869603583
"293",0.304095735473861,-0.484139207453113,0.457485633856187
"294",0.26758976880627,-0.456267304549215,0.471480377270178
"295",0.225868664043309,-0.4310926825715,0.482909417724938
"296",0.179677440912887,-0.399624405099357,0.486408103578436
"297",0.131251158598735,-0.367931354216698,0.485708366407736
"298",0.0813348368287634,-0.346128333396713,0.484075646342771
"299",0.032411874696005,-0.34433014611259,0.481743189107106
"300",-0.0152693878902367,-0.364110206237938,0.478710994700741
"301",-0.0592255518369283,-0.397376670994203,0.47474581740011
"302",-0.0984632575068563,-0.436262471013352,0.470080902928779
"303",-0.131492465444201,-0.471776669874771,0.464716251286749
"304",-0.156574796283838,-0.499873346189185,0.458885108197586
"305",-0.172468550479252,-0.520327726546078,0.452354227937723
"306",-0.177435348665319,-0.515607484925256,0.445123610507161
"307",-0.140681042088425,-0.500772439831246,0.437659747353032
"308",-0.0708975275741854,-0.479643739242807,0.428329918410371
"309",-0.01477270807163,-0.456267304549215,0.410136751972182
"310",0.655000027319484,-0.43446428372923,0.383080248038465
"311",0.608063784461152,-0.410638302214607,0.348093389503486
"312",0.576027936161021,-0.381867305668647,0.306575650708644
"313",0.5372869103097,-0.35489449640681,0.259926505995339
"314",0.491840706907188,-0.336238303334039,0.209545429704969
"315",0.443166084683733,-0.339160357670738,0.156598650455367
"316",0.393249762913761,-0.378270931100402,0.102252396864367
"317",0.343333441143789,-0.412436489498729,0.0481393889969323
"318",0.295652178557548,-0.447950688360148,-0.00457414452910274
"319",0.251696014610856,-0.482565793579506,-0.0549552208194725
"320",0.213203328668838,-0.514034071051649,-0.101137874085645
"321",0.181912500096617,-0.540782106902971,-0.142189121433354
"322",0.159561908259316,-0.560112620207287,-0.176476242797633
"323",0.147641592612756,-0.570452197090992,-0.203066255284217
"324",0.150621671524396,-0.571351290733053,-0.220559684551706
"325",0.1806708005501,-0.571351290733053,-0.227557056258702
"326",0.232325501685195,-0.571351290733053,-0.22639082764087
"327",0.298135577650581,-0.571351290733053,-0.223358633234505
"328",0.372885890350887,-0.567979689575323,-0.22102617599884
"329",0.523379875388713,-0.560337393617803,-0.219160210210307
"330",0.72751528083606,-0.549773043323583,-0.214495295738977
"331",0.909796774264713,-0.533814131176996,-0.194202917788689
"332",0.994729023246456,-0.508414735788766,-0.159682550700843
"333",0.983305387418502,-0.475148271032501,-0.115599108946769
"334",0.950772859299765,-0.434689057139745,-0.0670839984449319
"335",0.90731337517168,-0.388835281394622,-0.0188021336666609
"336",0.861867171769168,-0.338261264028677,0.0357773656479064
"337",0.822877806008543,-0.284765192326033,0.0985204652873021
"338",0.780908361336278,-0.229246159928752,0.167794445186561
"339",0.73422045838725,-0.172828033889409,0.241500093833583
"340",0.684552476526582,-0.117309001492128,0.31823793688697
"341",0.634387814847307,-0.0631386095579383,0.396375254281757
"342",0.585464852714548,-0.0123398187814784,0.473812834505844
"343",0.540018649312036,0.034413050605706,0.549384448941398
"344",0.500035923914198,0.0755465847300076,0.620990886076322
"345",0.467751735704764,0.110161689949365,0.686999425845649
"346",0.44515280395816,0.137134499211202,0.74601059390798
"347",0.434474187858116,0.159836613673249,0.795925178751217
"348",0.440186005772093,0.180290994030142,0.835576951757527
"349",0.467503395795461,0.198722413692397,0.865665650097609
"350",0.509969520286332,0.215580419481045,0.89038969679566
"351",0.561624221421427,0.231314558217117,0.913481023428746
"352",0.694486072898715,0.246374376721643,0.939604544468198
"353",0.81890436745969,0.260984648405138,0.968760259914013
"354",0.815675948638746,0.275819693499148,0.996749746741997
"355",0.774451523694392,0.291329058824705,1.01890809048082
"356",0.708641447729006,0.307737517792322,1.03010388521201
"357",0.625199238203083,0.325494617223032,1.03033713093558
"358",0.53207177221433,0.345049903937864,1.02940414804131
"359",0.436460907132543,0.366403377936818,1.02753818225278
"360",0.345320160418216,0.389105492398864,1.02357300495215
"361",0.26684474907836,0.416078301660701,1.01680887896872
"362",0.195074515289694,0.449569539827482,1.00747905002606
"363",0.114860724584715,0.494524221930544,0.995350272400597
"364",0.0314185150587916,0.554313949127617,0.977856843133108
"365",-0.0502853151020079,0.626466213903031,0.950567093475824
"366",-0.124787287893011,0.708058961920088,0.914414006323013
"367",-0.186623925309543,0.79617013884209,0.870330564568939
"368",-0.230580089256234,0.888776783974397,0.819482996831436
"369",-0.251192301728412,0.962052915802388,0.76280428600477
"370",-0.228096690163201,1.02229218982049,0.701227414983207
"371",-0.172468550479252,1.06005412278706,0.63591861238458
"372",-0.127767366804651,1.07174234013386,0.567810861103154
"373",-0.078596064762589,1.0766873551652,0.498070389756762
"374",-0.0274380434461005,1.08208191701756,0.427630181239671
"375",0.0242166576889947,1.08770125228045,0.357423218446147
"376",0.0738846395496632,1.09309581413281,0.288615729994021
"377",0.120075862680085,1.09849037598518,0.222140698777561
"378",0.16055526789653,1.10410971124806,0.158931107691032
"379",0.193336135924571,1.11062814015301,0.100386431075834
"380",0.216680087399085,1.1178208892895,0.0469731603790997
"381",0.228103723227039,1.12703659912063,0.000557261389360847
"382",0.223136925040972,1.13939913669897,-0.0388612658933822
"383",0.193336135924571,1.15355986156143,-0.0696497014041637
"384",0.146896572884846,1.16817013324493,-0.0908750622487176
"385",0.0930068125660205,1.18435381880203,-0.101604365532778
"386",0.033156894423915,1.20390910551686,-0.100904628362078
"387",-0.0527687141950414,1.22481303269478,-0.0920412908665503
"388",-0.157816495830355,1.24549218646219,-0.0838776905417218
"389",-0.270811154563376,1.26437315294548,-0.0785130388996917
"390",-0.381570754112666,1.27965774486052,-0.0729151415340951
"391",-0.478919998559577,1.28954777492319,-0.0673172441684984
"392",-0.552676951622669,1.29246982925989,-0.0621858382500348
"393",-0.591666317383294,1.28123115873413,-0.0572876780551378
"394",-0.506734068401551,1.25560698993538,-0.0533225007545068
"395",-0.253924040730749,1.21964324425293,-0.0500570606245755
"396",-0.147137879730311,1.17738584307605,-0.0479578491124767
"397",-0.0438284774601211,1.12748614594166,-0.0470248662182106
"398",0.0572458656263392,1.05218705341903,-0.0542554836487729
"399",0.155091789891856,0.954410619844867,-0.0736148787047946
"400",0.248219255880609,0.840675274124121,-0.098572171126413
"401",0.335386564046082,0.71660035151967,-0.123062972100898
"402",0.415600354751062,0.588254734115428,-0.140323155644821
"403",0.487370588539728,0.461932077405824,-0.152918424717414
"404",0.54995224568417,0.343476490064256,-0.165513693790006
"405",0.601606946819265,0.238732080764122,-0.177875717139032
"406",0.6413413323078,0.154217278410366,-0.188838266146659
"407",0.667665362693954,0.0955514182658701,-0.198401340812886
"408",0.679834018249818,0.0690281558250636,-0.205631958243449
"409",0.675363899882358,0.0645326876147574,-0.209830381267646
"410",0.652516628226451,0.062060180099089,-0.210530118438346
"411",0.612285562919309,0.0589133523518747,-0.203299501007784
"412",0.55665742323536,0.0559912980151757,-0.192570197723723
"413",0.487370588539728,0.0512710563943542,-0.183473614504629
"414",0.406163438197535,0.024972567364063,-0.172977556944135
"415",0.314277671755298,-0.0233537158967286,-0.161781762212942
"416",0.214196688306051,-0.0653863436630914,-0.151285704652448
"417",0.106913847487008,-0.106519877787393,-0.14242236715692
"418",-0.00533579151810301,-0.149901146016848,-0.13635797834419
"419",-0.121558869072067,-0.194631054709394,-0.134258766832092
"420",-0.239271986081851,-0.239585736812456,-0.135191749726358
"421",-0.357233443000939,-0.284090872094488,-0.137990698409156
"422",-0.473704860464206,-0.327022593502912,-0.141955875709787
"423",-0.58694785910653,-0.367706580806183,-0.149886230311049
"424",-0.695224059562788,-0.404794193541209,-0.160382287871543
"425",-0.796795082467855,-0.437835884886959,-0.172744311220569
"426",-0.890170888365911,-0.465483014380342,-0.185106334569594
"427",-0.973364757982531,-0.487061261789812,-0.196302129300788
"428",-1.04488665186189,-0.501671533473307,-0.205165466796316
"429",-1.10274985072957,-0.509988149662373,-0.210063626991213
"430",-1.14571265503905,-0.515832258335772,-0.210763364161912
"431",-1.1717883455159,-0.521901140419685,-0.210763364161912
"432",-1.179238542795,-0.527745249093083,-0.210763364161912
"433",-1.16756656705774,-0.531566397071843,-0.210996609885479
"434",-1.14273257612741,-0.531341623661328,-0.211696347056178
"435",-1.1121867672831,-0.525722288398445,-0.212862575674011
"436",-1.08337933780391,-0.518079992440925,-0.214495295738977
"437",-1.06177376569452,-0.511336790125465,-0.216361261527509
"438",-1.03917483394792,-0.50391926757846,-0.218693718763174
"439",-1.01781760174783,-0.495827424799909,-0.221259421722406
"440",-1.00167550764311,-0.488185128842388,-0.228723284876535
"441",-0.995218670001225,-0.481666699937444,-0.243417765461226
"442",-1.00689064573848,-0.477396005137654,-0.261610931899415
"443",-1.03271799630603,-0.476272138085077,-0.279570852614038
"444",-1.05581360787124,-0.483689660632082,-0.296831036157961
"445",-1.07443910106899,-0.50054766642073,-0.316656922661116
"446",-1.09405795390396,-0.523249780882777,-0.338348774952802
"447",-1.11144174755519,-0.548649176271007,-0.360973610138756
"448",-1.12385874302036,-0.573599024838206,-0.383365199601142
"449",-1.12783218156921,-0.596301139300252,-0.404823806169263
"450",-1.1124351071924,-0.621700534688482,-0.424183201225284
"451",-1.08089593871088,-0.649797211002896,-0.440743647598508
"452",-1.04886009041075,-0.680366394832978,-0.4533389166711
"453",-1.03147629675951,-0.712508992536667,-0.461269271272362
"454",-1.02675783848275,-0.745325910471902,-0.46476795712586
"455",-1.02750285821066,-0.778592375228168,-0.466867168637959
"456",-1.04190657295025,-0.811634066573919,-0.467333660085092
"457",-1.05953870651079,-0.843551890867093,-0.465001202849427
"458",-1.0751841207969,-0.873671527876144,-0.452172688053268
"459",-1.09281625435744,-0.901768204190558,-0.423716709778151
"460",-1.11169008746449,-0.926942826168273,-0.387097131178207
"461",-1.12981890084364,-0.948521073577742,-0.349777815407562
"462",-1.14620933485766,-0.965828626187421,-0.312458499636918
"463",-1.15937135005073,-0.978415937176278,-0.268141812159278
"464",-1.16756656705774,-0.985383912902253,-0.218460473039608
"465",-1.16955328633217,-0.986283006544314,-0.165980185237139
"466",-1.14869273395069,-0.979989351049885,-0.112333668816838
"467",-1.10076313145515,-0.971897508271334,-0.0593868895672365
"468",-1.03097961694091,-0.964255212313814,-0.0094723047239998
"469",-0.94505400832195,-0.956163369535263,0.0350776284772068
"470",-0.848946463421556,-0.947621979935681,0.0733299271421172
"471",-0.74663042078858,-0.939080590336099,0.102252396864367
"472",-0.593901376567024,-0.930314427326002,0.120445563302556
"473",-0.38032905456615,-0.922222584547451,0.126743197838852
"474",-0.124538947983707,-0.914355515179415,0.129308900798084
"475",0.154346770163946,-0.907612312863956,0.130475129415916
"476",0.437702606679059,-0.901992977601073,0.131641358033749
"477",0.706903068363882,-0.897497509390767,0.132574340928015
"478",0.942577642292754,-0.893226814590976,0.133274078098715
"479",1.12610083526792,-0.88873134638067,0.132807586651582
"480",1.23835047427303,-0.883336784528302,0.129308900798084
"481",1.26144608583825,-0.876144035391813,0.123244511985354
"482",1.20854968515663,-0.86670355215017,0.114614420213392
"483",1.13429605227493,-0.806689051542582,0.104351608376465
