"","x"
"227",35.45
"228",42.62
"229",25.63
"230",33.96
"231",42.15
"232",37.38
"233",30.58
"234",23.68
"235",33.1
"236",36.67
"237",38.6
"238",45.79
"239",33.46
"240",50.93
"241",41.47
"242",28.15
"243",54.62
"244",59.46
"245",35.47
"246",52.77
"247",65.32
"248",66.49
"249",62.46
"250",60.38
"251",72.83
"252",53.78
"253",81.09
"254",44.05
"255",65.68
"256",45.98
"257",77.13
"258",69.77
"259",51.34
"260",43.97
"261",45.11
"262",49.49
"263",68.46
"264",32.69
"265",35.97
"266",40.71
"267",27.56
"268",38.52
"269",24.95
"270",28.94
"271",27.64
"272",34.4
"273",38.51
"274",27.59
"275",27.26
"276",30.53
"277",28.93
"278",31.07
"279",21.8
"280",39.47
"281",32.09
"282",38.39
"283",24.72
"284",36.54
"285",33.27
"286",42.32
"287",24.6
"288",34.57
"289",42.28
"290",42.04
"291",32.93
"292",55.42
"293",47.8
"294",49.69
"295",32.25
"296",62.39
"297",39.47
"298",71.81
"299",66.09
"300",66.65
"301",87.02
"302",70.08
"303",75.04
"304",57.53
"305",86.54
"306",74.91
"307",65.11
"308",77.79
"309",68.15
"310",56.86
"311",72.82
"312",28.88
"313",46.97
"314",46.06
"315",45.68
"316",34.93
"317",42.69
"318",49.61
"319",34.81
"320",32.69
"321",37.25
"322",30.87
"323",33.85
"324",37.26
"325",30.77
"326",41.64
"327",24.47
"328",27.11
"329",26.35
"330",31.02
"331",31.12
"332",51.07
"333",31.41
"334",38.8
"335",20.25
"336",39.55
"337",24.78
"338",34.29
"339",28.97
"340",23.49
"341",43.61
"342",35.53
"343",37.07
"344",26.8
"345",32.85
"346",32.26
"347",62.64
"348",46.12
"349",39.81
"350",58.6
"351",62.88
"352",55.21
"353",70.06
"354",68.84
"355",72.52
"356",76.28
"357",70.51
"358",82.92
"359",59.98
"360",49.06
"361",73.6
"362",66.53
"363",58.9
"364",73.23
"365",63.09
"366",59.88
"367",38.2
"368",50.47
"369",42.62
"370",43.78
"371",32.37
"372",38.38
"373",38.56
"374",29.4
"375",42.67
"376",26.34
"377",25.97
"378",25.43
"379",31.87
"380",24.29
"381",39.16
"382",25.12
"383",29.09
"384",44.28
"385",30.82
"386",35.48
"387",32
"388",42.21
"389",50.72
"390",35.68
"391",42.33
"392",38.64
"393",31.34
"394",35.67
"395",46.25
"396",28.99
"397",40.95
"398",43.52
"399",55.96
"400",62.68
"401",55.11
"402",58.2
"403",46.54
"404",70.18
"405",63.47
"406",54.2
"407",79.33
"408",84.63
"409",61.3
"410",45.23
"411",49.39
"412",55.44
"413",52.89
"414",49.81
"415",70.13
"416",51.2
"417",33.42
"418",51.38
"419",44.75
"420",29.73
"421",40.61
"422",38.54
"423",33.52
"424",27.99
"425",33.03
"426",28.45
"427",34.62
"428",28.5
"429",36.68
"430",38.51
"431",36.46
"432",31.67
"433",29.37
"434",45.1
"435",37.34
"436",40.83
"437",26.23
"438",41.39
"439",54.79
"440",48.53
"441",49.52
"442",48.24
"443",38.98
"444",48.3
"445",50.38
"446",46.98
"447",37.37
"448",33.96
"449",42
"450",83.31
"451",56.31
"452",80.37
"453",44.22
"454",56.81
"455",65.55
"456",54.19
"457",59
"458",34.21
"459",70.47
"460",45.77
"461",58.69
"462",68.59
"463",69.01
"464",41.98
"465",57.91
"466",40.87
"467",49.12
"468",36.65
"469",97.94
"470",40.38
"471",41.46
"472",52.88
"473",66.78
"474",33.82
"475",36.4
"476",35.32
"477",41.24
"478",37.87
"479",45.54
"480",37.26
"481",35.95
"482",42.48
"483",42.84
"484",34.24
"485",37.36
"486",39.51
"487",54.25
"488",37.89
"489",48.03
"490",43.51
"491",48.69
"492",54.48
"493",49.22
"494",50.34
"495",55.97
"496",35.5
"497",62.81
"498",38.61
"499",63.6
"500",57.53
"501",54.97
"502",47.22
"503",69.14
"504",42.17
"505",45.59
"506",70.72
"507",57.58
"508",62.61
