"","x"
"191",58.31
"192",58.66
"193",72.62
"194",85.76
"195",94.29
"196",92.76999
"197",93.18
"198",89.32
"199",81.63
"200",71.44
"201",66.42
"202",80.02
"203",76.52
"204",77.51
"205",67.73001
"206",50.52
"207",48.97
"208",50.64
"209",38.73
"210",30.79
"211",23.75
"212",26.28
"213",36.67
"214",68.91001
"215",97.39
"216",96.1
"217",90.3
"218",84.92
"219",91.41001
"220",92.54
"221",98.04
"222",99.96
"223",88.83
"224",83.07
"225",86.32
"226",99.83
"227",96.62
"228",99.94
"229",96.89
"230",85.12
"231",77.97
"232",67.38
"233",44.5
"234",26.72
"235",13.25
"236",10.64
"237",23.83
"238",29.18
"239",26.91
"240",20.09
"241",22.33
"242",22.07
"243",26.2
"244",29.81
"245",30.1
"246",24.25
"247",25.3
"248",23.5
"249",35.62
"250",52.11
"251",56.79
"252",69.09
"253",86.64
"254",99.28
"255",98.48001
"256",98.45
"257",94.76999
"258",93.58
"259",78.07
"260",66.88
"261",77.04
"262",88.72
"263",94.88
"264",99.67
"265",100
"266",99.9
"267",96.91001
"268",66.88
"269",52.39
"270",40.61
"271",30.65
"272",32.04
"273",45.28
"274",35
"275",35.62
"276",36.98
"277",39.89
"278",36.88
"279",30.85
"280",19.33
"281",13.26
"282",11.12
"283",9.140001
"284",8.21
"285",10.76
"286",10.43
"287",13.75
"288",37.91
"289",41.85
"290",44.67
"291",50.57
"292",50.34
"293",49.54
"294",56.93
"295",60.16
"296",57.47
"297",71.68
"298",97.28
"299",62.09
"300",59.97
"301",51.18
"302",51.48
"303",66.08
"304",86.39
"305",93.58
"306",99.9
"307",93.86
"308",82.82
"309",84.83999
"310",89.51
"311",86.89
"312",87.15
"313",78.47
"314",55.93
"315",41.27
"316",19.66
"317",9.439999
"318",4.66
"319",2.36
"320",1.72
"321",3.32
"322",12.13
"323",16.81
"324",24.3
"325",52.42
"326",58.05
"327",59.42
"328",57.52
"329",60.13
"330",64.68
"331",74.94
"332",69.73001
"333",77.11
"334",97.93
"335",98.74
"336",98.88
"337",90.41001
"338",77.86
"339",61.48
"340",47.66
"341",30.74
"342",20.11
"343",12.08
"344",8.97
"345",20.03
"346",71.54
"347",97.51999
"348",95.14
"349",92.22
"350",80.09
"351",74.59
"352",83.66001
"353",87.36
"354",96.63
"355",93.36
"356",94.7
"357",99.66001
"358",91.6
"359",89.98001
"360",99.39
"361",99.46
"362",99.37
"363",99.51999
"364",96.64
"365",89.55
"366",68.67
"367",65.02
"368",61.82
"369",76.92
"370",80.17
"371",77.48001
"372",82.34
"373",74.11
"374",69.03
"375",79.48001
"376",78.76
"377",67.55
"378",59.98
"379",44.35
"380",41.18
"381",71.53
"382",95.51999
"383",93.48001
"384",98.18
"385",70.48001
"386",77.63
"387",88.11
"388",93.15
"389",99.01
"390",93.31
"391",81.21
"392",79.63
"393",80.67
"394",85.63
"395",88.66001
"396",93.65
"397",95.49
"398",98.26999
"399",86.19
"400",79.69
"401",72.26
"402",35.06
"403",20.98
"404",29.67
"405",42.09
"406",52.96
"407",69.45
"408",76.86
"409",86.19
"410",96
"411",96.07
"412",86.85
"413",76.66001
"414",61.47
"415",46.26
"416",40.15
"417",72.59
"418",85.17
"419",91.74
"420",99.22
"421",76.55
"422",64.17
"423",69.2
"424",70.37
"425",79.55
"426",74.79
"427",70.9
"428",78.86
"429",84.28
"430",83.43
"431",85.55
"432",80.17
"433",90.82
"434",99.39
"435",99.18
"436",89.1
"437",82.18
"438",77.64
"439",55.93
"440",49.73
"441",70.12
"442",79.2
"443",87.83
"444",88.2
"445",94.83
"446",98.66001
"447",94.83999
"448",83.06
"449",61.42
"450",47.47
"451",31.81
"452",22.95
"453",17.87
